id,text,POSITIVE,NEGATIVE,sentimento
994972601511481344,General Mourão descarta candidatura a presidência e diz que somará forças com Jair Bolsonaro ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994648267421028352,"Lula errou! O STF não vai abrir a porta da cadeia, mas a rua! ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996030811790102528,"@PaulaMaris Bandido não gosta da dúvida, possa ser que comecem a ter medo mesmo... Imagina quando o Bolsonaro vier… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994921755771899904,"""primeira-dama pé no barro"" ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994947115485818880,Lula já gravou o horário eleitoral. Entenda!!!!: ,8.326347597176209e-05,0.9999545812606812,NEGATIVO
996416728254025733,Gostei! ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996001841006698497,Fim do 'plano B': o PT começa a montar campanha de Lula ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994969791415898112,"@luizmuller @ptsul ""Ninguém governa o Brasil, a partir de 2019, se não tiver ao seu lado as Forças Armadas, pela ma… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996450711792742400,Gostei de um vídeo @YouTube ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994908307138777089,Der Mythos Lula - Nach einer Justizfarce sitzt Brasiliens  Expräsident Lula da Silva im Gefängnis. Seine Arbeiterpa… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994965406229123072,"@Robert_Fortes @falandoverdes2 @ptbrasiI Com certeza, tadinho do Lula, entrou pobre na presidência e saiu com milhõ… ",0.25836873054504395,0.42287442088127136,NEUTRO
995019643541753857,Ermal Meta e Fabrizio Moro - Non Mi Avete Fatto Niente - LIVE - Italy - ... ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994665858910900224,q merda de tweet ,0.0293108057230711,0.9999545812606812,NEGATIVO
996086526353256448,@lavams @delucca As pesquisas provam o contrário do q o Sr. está falando. Eu quero ,0.0013837286969646811,0.9997075200080872,NEGATIVO
994960680754274305,o boulos tem o estilo estagiário na empresa lula de se vestir ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994907914149253120,Há um Brasil doente que tem saudade das execuções de opositores na ditadura ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994970203242074113,A família Bolsaniro tem uma verdadeira obsessão com bumbuns e passada de pano pra execução política. ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994951817187426304,"cade os responsáveis pelos milhares de mortos pela falta de saúde, segurança e educação? esses continuam por aí rou… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994969672620572674,CELA 13:  Eleição sem Lula é a fase 3 do golpe ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996464717085503493,"@h_aquino1 Já prenderam o Lula, acabou.",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996058258786930688,@LulapeloBrasil Bolsonaro é tão forte que até o site do Lularápio o reconhece em segundo lugar nessas pesquisas sem credibilidade.,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994658847938629632,Coxinhas derrubaram a Dilma e saíram da Classe A! ---,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994989862112686082,"Um uspiano esquerdopata, me falando se Bolsonaro ganhar ele vai embora do Brasil...falei menos um comunista,vai pra… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994978446492295168,"No es Chile, pero tomese un minuto de su tiempo, lea y muchos se darán cuenta que acá pasa exactamente lo mismo. Tr… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994967114833453057,"-  ""Alguns juízes são absolutamente incorruptíveis. Ninguém consegue induzi los a fazer justica "" Bertold Brecht  M… ",0.0003245227853767574,0.9999545812606812,NEGATIVO
994657082908594176,"Ministro do STF dá aval a reforma trabalhista, mas propõe mais regras ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994986025104658432,VÍDEO – Boulos após Roda Viva sobre democratização de mídia: “grandes meios são quase um pensamento único” ,0.003461513202637434,0.9999545812606812,NEGATIVO
996062205031403520,@TerraNoticiasBR Lula? Candidato?? Oi? Só no Brasil. Pfv!,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994954279411646464,vcs nao tem noção do quanto eu abomino esse homem PUTA QUE PARIUUUUUU ,5.757561302743852e-05,0.9999545812606812,NEGATIVO
994903590991998977,"Congrats to Nia, Marina and Lauren :)",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996062089797160960,@RevistaISTOE A questão não nem ideológica o negócio é roubou tem que ser preso seja quem for rico igual o Lula ou pobre,0.39227232336997986,0.9990027546882629,NEGATIVO
994938538364846080,"""Une brève histoire du tracteur en Ukraine"" - Marina Lewycka - ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994950635601776642,Tips Para Mantenerte Fit en Dias Ocupados! | Lula Vibes ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996410316853600256,Blog do Pinheiro: Eleições 2018: ‘Vaquinha virtual’ para campanha es... ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996025430099578880,Gostei de um vídeo @YouTube ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
995996669195022336,@FridaGalo13 @janaross @cynaramenezes @jairbolsonaro Quando é que a Dilma vai pedir perdão para a família do Sd. Ma… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
997183178958868482,"Justiça Federal em São Paulo suspende benefício de ex-presidente Lula, que garantia a ele seguranças ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996449618887168001,Cadeia para estes petistas  ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994656141987598338,Gostei de um vídeo @YouTube ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994959836201803776,"@LucianaPed_ @vitorrnaves @o_antagonista Guerrilha é ilegal e já estão pagando tarde/cedo. Agora, vc parou para pen… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994656234497363969,"@muylaerte @lobaoeletrico Lula deveria procurar o PROCON contra seus advogados, todo dia compra um plano infalível que falha kkkkk",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994985447301566465,"Sal marina saborizada de tocineta para comer con el sabor de la abuela, los mejores granos ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
995994367281324033,Vigília Lula Livre denuncia provocações e ameaças do MBL ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
995002481192161280,Tudo isto é medo da popularidade do Bolsonaro e da candidatura dos 71 ex-militares???? ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994934352470519808,"Caralho você é lindaaa demais mano, queria mt te conhecer porém moro longe afu — Ahhhhh não vale morar longe :( ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994964637266468865,"Ermal Meta e Fabrizio Moro, Non mi avete fatto niente: curiosità sulla canzone in gara all'Eurovision 2018 ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994930695972810752,??? ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996086035770757120,@Gabriel_Groma Medo de ter que escolher entre Bolsonaro e Alckmin/Temer no segundo turno,4.539787187241018e-05,0.9999545812606812,NEGATIVO
995997402829082624,"@Pecanha_Rodrigo @elikatakimoto Se prefere acreditar q é culpa da Dilma, bom p vc.",0.619286298751831,8.82344029378146e-05,POSITIVO
994975384029552642,Edson Fachin rejeita outro recurso de Lula contra prisão ,0.00026177294785156846,0.9999545812606812,NEGATIVO
995011613076934661,@folha BOLSONARO 2018,0.9835463762283325,4.539787187241018e-05,POSITIVO
996033716215533568,Lele de Souza: Recado do Presidente do PT de Curitiba: Nessa segunda-feira precisamos de *toda militância petista d… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996462441608331264,@MissFurioso STF!! Now you guys are lost badly so trying to use all the tricks in your bag to cover this up...… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994908044227117056,"Ciro Gomes é o que eu chamo de ""um animal"". ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994975265423085569,@PernambucanoI @Estadao @EstadaoCultura Você nunca assistiu aquele episódio de Rick and Morty em que eles falam mal… ,0.00018409921904094517,0.9999545812606812,NEGATIVO
996453181969313792,@psol50 @EliomarCoelho @GuilhermeBoulos ,0.2331041693687439,4.539787187241018e-05,POSITIVO
994973705624276997,"A ditadura militar matou, estuprou, torturou, destruiu vidas e famílias. Nem CRIANÇAS escaparam dos criminosos do E… ",6.4974301494658e-05,0.9999545812606812,NEGATIVO
996094664448118784,3º Feijoada Marina’s ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996448307386945536,"Nuestra Amiga Luz Marina Arias, dice ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996003397517168640,Analista norte-americano acusa governo do país dele de agir ilegalmente para derrubar Dilma ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994927931393740800,O QUE ,0.045334480702877045,5.232377225183882e-05,NEUTRO
994999323254558720,Ter a sede da Globo em seu estado faz mesmo um mal danado. ,0.0003932839899789542,0.9999545812606812,NEGATIVO
996466532950650880,"E os assassinos do regime de Cuba,que a esquerda usa com muito orgulho. ",0.8301961421966553,4.539787187241018e-05,POSITIVO
996443750623797248,Ficaria com uma mina que seu amigo ja ficou? — Moro em Jipa meu amigo ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996442491128860672,"Bolsonaro lidera seguido por Marina e Ciro, diz CNT/MDA: ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996444165419433984,Festival de Cannes | Documentário sobre o impeachment de Dilma Rousseff atrai atenções e curiosidade ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994962837486297093,Ciro diz que Benjamin Steinbruch pode ser vice em sua chapa ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994997042060627969,"Me da tanta pena y rabia que no haya consciencia de la vida marina. Odio las industrias, odio las industrias pesqueras, odio el capitalismo.",4.539787187241018e-05,0.9999545812606812,NEGATIVO
995020844089954304,"Como antigua enfermera de UCI de Neonatos que soy, no puedo dejar de emocionarme al leer las palabras de este ""papi… ",0.9844656586647034,0.8402601480484009,NEUTRO
996074036428922880,"In an effort to decongest Delhi, the STF constituted by Hon’ble SC has carried out drives to remove encroachments &amp;… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994956807905988613,"@augustosnunes mas esse PT nunca foi um partido político, esses filhos de puta e essas vacas formam e operam verdad… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996440377438736384,Boulos diz querer acabar com a desigualdade confiscando (*punindo) quem cria riqueza. Eu proporia CRIAR mais riquez… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996019336958627840,En ,0.02727571129798889,4.539787187241018e-05,NEUTRO
994930708295700480,"@luuchilopez @CiroGg Aparte de eso, se debe haber quedado pelado, porque yo si, y estoy seguro que ciro tambien JAJAJA",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994963278580408320,"@NiltonPT13 @brasil247 Mas mesmo se dissesse, Lula não iria resistir",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994947386882617345,"Déjate de joderrrrrrrr, traigan a Ciro rius otra vez ya que estamos ",0.00017976555682253093,0.9999545812606812,NEGATIVO
994651568921370630,"“O povo tem que ter seus direitos e uma vida digna. Por isso queremos uma sociedade sem privilégios para ninguém, m… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994948836446625792,"@nelsonhbarbosa @folha enfrentar o essencial na política brasileira, e que se reflete na economia: a força tenaz do… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996080533586182144,Marina di ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
995012589158531072,RAGA MA NON È NORMALE EH AHAHAHAHAHAHAHAHA QUANTO POSSO AMARLO ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994968951288467456,"@roxmo Cala boca Lula... ta saindo boa sua estadia... na minha opiniao a coisa tinha q ser diferente, iria ter q es… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994935770195677184,"@joaoamoedonovo Jair Bolsonaro e seu filho Eduardo votam CONTRA o Cadastro Positivo. Mais uma vez, o candidato da “… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994663073943203845,Cenário mais pessimista para Lula pode forçar PT a lançar plano B ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
997195548745756674,Bolsonaro é derrotado no TSE em ação contra pesquisa eleitoral ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996043730267361283,IMPOSSÍVEL BOLSONARO SE ELEGER PRESIDENTE VEJA PORQUE: ,0.9929651021957397,4.539787187241018e-05,POSITIVO
996065310032760839,Lula segue líder em todas as pesquisas ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
995020669229453314,Bolsonaro é um ser abjeto que precisa ser combatido. Com fascista não se discute. ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994992936273305606,deus me perdoe mas meu sonho meter uma bicuda na cara desse infeliz ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996014182234578944,"@mamaefalei @YouTube ae @mamaefalei o pai do guilherme boulos é médico, e, segundo sites, um dos mais ""respeitados""… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996425148726116352,Tríplex no Guarujá atribuído a Lula recebe primeiro lance em leilão judicial. Veja mais no UOL. Acesse: ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996065269322862592,"Asfixiar o Instituto Lula é parte do golpe, diz Clara Ant ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996006967687696384,"- CUIDADO - Canalhas MUDAM DE PARTIDO, se descolam do GOLPE E TEMER; será que usarão FOTOS COM ""LULA"" em suas campa… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996018015874568193,Nou sistema per fixar les boies de l'abalisament per afavorir la biodiversitat marina ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994909026067599365,"@jadabird Marina and I spent our three-year anniversary in Venice, a beautiful city we found in deep trouble. Our r… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
995019931367469057,"@LulapeloBrasil Presidente, boa tarde ! A imprensa toda, se uniu pra colocar em pauta a DITADURA MILITAR, tirando B… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994657600959528960,Seguidor de Bolsonaro que planejou ataque a festa da UnB em 2012 volta a ser preso pela PF ,0.9959849119186401,0.13298793137073517,POSITIVO
996013665840181248,"@bragnetto Eu vivi, moro na periferia, ele colheu o que plantou! Então cala boca seu braquelo burguês de merda, voc… ",0.0006010230863466859,0.9999545812606812,NEGATIVO
997183235917524994,"A MIDIA E CRUEL ELA DESTRÓI CUIDADO HOJE A RECORD, JÁ FALOU NO TRIPLÉX DUAS VEZES A NOITE AINDA VAI FALAR, ISSO E U… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994925418426912769,"@CiroGomezL @EugenioDerbez @lopezobrador_ @RicardoAlemanMx No mames ciro, una cosa es incitar a la violencia y otra… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996452387824037888,STJ rejeita mais um HC de Lula - O Antagonista ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
995015387254284288,@elianemorandi1 Quem ofendeu foi o amigo do Lula ele poderia ter dito qualquer coisa não fujo de debate mas me cham… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996070261924548608,a autofagia é uma atividade indispensável para a sobrevivência da célula,0.9999545812606812,4.539787187241018e-05,POSITIVO
994916726180630528,cansado de me decepcionar onde moro quero me decepcionar em paris agora,0.0004625561705324799,0.9999545812606812,NEGATIVO
996078770153930753,"Mas o Lula é que polariza a eleição; o Lula é que estimula o voto na extrema direita, piriripororô...",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994955909884448779,"CHUPA MAIS ESSA @lulapelobrasil , SEU VAGABUNDO LADRÃO E SALAFRÁRIO! Prisão de Lula é “assunto encerrado” ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994988559206580224,"@gduvivier Bolsonaro, na imagem e texto escrito, ele pode até iludir. Não vejo a hora de começarem os debates, pq e… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994954859752411136,"Ei amizade, dá uma força ai. ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996040706790756353,"Bolsonaro mantém liderança em cenário sem Lula, diz pesquisa CNT ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994935915154952192,"Barbudinho bandidinho condenado, aceita que dói menos ...... ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
995994335266123777,"""Nada é tão débil e instável do que a fama de poder que não se sustenta na força própria"" Como já se disse em outro… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994946558230712321,"@fabifbbr Acho que ele queria que um Papa, um padre, um pastor, um rabino, a ONU, etc, denunciassem o Lula. Ele não… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996069097216659457,"@lindberghfarias Ei Lindbergh, porquê você não entra na justiça com um pedido para ter livre acesso ao pau do Lula?",0.0003442156594246626,0.9999545812606812,NEGATIVO
994968467156684800,Era visse da Dilma! ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996042708778213376,Quantos segundos ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
995011816681099265,@dilmabr Então vocês bandidos comunistas queriam explodir quarteis e roubar bancos e não queriam ser punidos?  Pena… ,0.00015610868285875767,0.9999545812606812,NEGATIVO
996061473578381312,"Qualquer bosta,Tanto Faz! É Tudo Safado! ",0.0001783000334398821,0.9999545812606812,NEGATIVO
996041283297824769,@Poulin2012 Ils n'en sont jamais sortis..... ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994654527499440129,@PPantzar Var tyvärr tvungen att sticka pga har lovat gå hem och kolla Eurovision med tjejerna. Men skynda till Åls… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994900680866451456,La Corte Suprema de Brasil conforma una mayoría para negar la libertad a ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994669280661733376,O STF vai responder para quem essa arbitrariedade? ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994977044307103744,@davidfinrcher dilma na cadeia amanhã,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996417066935750667,@sadandbraziliam MARINA HAHAHAHAHAHAHAHAHA obrigada por me fazer rir,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996009014063456256,Eu diria que 90% todos os grandes países tem suas 5 ou 6 empresas senão estatais com grande participação do estado.… ,0.003941046539694071,0.9999545812606812,NEGATIVO
996029963903094784,Montante que PSDB de Alckmin roubou da merenda das crianças daria para comprar mil triplex; ninguém foi preso ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996054161618817026,"@Mr_546 So true lol. With his Portand accent, I think of him as one of the boat owners at said marina, catching fis… ",0.9656479358673096,0.00023852489539422095,POSITIVO
996053937164898304,@Lucy_rebolativa Mesmo assim temos que fazer uma campanha mais forte pra Lula O Presidente Lula tem que crescer mais 8%,0.0645383894443512,0.9999545812606812,NEGATIVO
995009228145340416,"PROFERIR SEU VOTO, NEGANDO HC DE LULA E DEIXAR REGISTRADO NO VOTO, QUE CONSIDERA ESSA PRISÃO ""ESDRÚXULA""; GOSTARIA… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994921200848646147,"O ministro Edson Fachin, do Supremo Tribunal Federal (STF), negou seguimento ao novo recurso contra a prisão do ex-… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996466994093445120,"Triplex que mandou Lula para a cadeia da Lava Jato é arrematado por R$ 2,2 mi ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
995020360843018240,FantasyHD Teen Marina Visconti gets fucked in every hole  ,0.001256480347365141,0.9999545812606812,NEGATIVO
996444550276288512,"No papo sobre a erudição da língua portuguesa, amei o ponto ressaltado pelo @FabioPorchat, que destacou a diferença… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994974029231489024,Gostei de um vídeo @YouTube ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994978353244442625,Hilos como este te recuerdan por qué cogiste este camino y por qué no debes dejarlo aunque a veces no tengas fuerza… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996447428827074561,2ª Turma do STF começa a julgar a primeira ação penal da Lava Jato. São réus o deputado Nelson Meurer (PP-PR) e seu… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994992173912387584,@mvsmotta @Lissa_sant @Estadao @EstadaoPolitica Nem de moral pra essa “coisa”( pq não tem como saber se é mulher ou… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996056375712198656,"Ney Santos, alvo de operação da PF era figura carimbada em protestos por prisão de Lula ",0.0005634151166304946,0.9999545812606812,NEGATIVO
994979197201321984,Lula roubava dinheiro do povo para Cuba de Fidel Castro há muito tempo. Surgem agora as primeiras denúncias ,5.581584628089331e-05,0.9999545812606812,NEGATIVO
994934524160151552,Al liceo Moro torna la Città del lettore ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
995017487094829062,"Vejo imprensa carioca, especialmente @jornalodia e @jornalextra em convulsão! Amanhã a capa vai ser depreciando os… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994911934171549698,"@_AlexGavea_ @FlavioBolsonaro Rapaz vc lembra que a candidata do PT pra prefeitura do Rio pegou só 2,5% dos votos..… ",0.0033702845685184,0.9999545812606812,NEGATIVO
994657756194967554,Que tal trocar o STF pelo Ibope? ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
995017274569494528,Cuando te das cuenta que Twitter es maravilloso. ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994991364952780800,"Ela ainda é juíza no caso? Pelo que vi ela era juíza substituta, que assumiu o posto na véspera da prisão do Lula e… ",0.0018176056910306215,0.9999545812606812,NEGATIVO
994980336168816640,J U M E N T O BURRO ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996085617573400576,"Bolsonaro lidera primeira pesquisa e tem 20,7% das intenções de voto ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996028400778260480,Gostei de um vídeo @YouTube ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996027119489769473,"Em grampo, Renan diz que Dilma interferia no jornalismo da Globo e Folha ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996463029922484229,Man I'm hella disappointed in the marina and the diamonds shirt I bought.,0.00010997363278875127,0.9999545812606812,NEGATIVO
996088301038825472,"Tmj,  moro em Lucas e nunca fui pro baile de lucas kk ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994901076510986240,@marinamaral2 Congrats marina !!,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994978240946155520,"Tenemos unos magníficos sanitarios a los que los políticos maltratan. Nuestra vida, ni más ni menos, está en sus ma… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996009304510607360,"tengo una compañera que escucha 5h, camila, lana. marina, kehlani, y otras cosas que también me gustan NAAAA SEAMOS MEJORED AMIGAS",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996414422456393728,Eu moro no morro e ela na zona sul,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996066630315728897,CHE MARINA INFELIZ A ELLA LA LLAMAN PARA HACER PROGRAMAS PRESENTACIONES ETC ETC ¿¿¿¿ Y A VOSSSS???? JAJAJA TE LAS C… ,4.65772463940084e-05,0.9999545812606812,NEGATIVO
995999788129832961,@RoseVLB Tomara que as temperaturas cheguem abaixo de zero e que chova um pouco! Lógico que não desejo o mal de nen… ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994972245389987841,ainda se lembram da polémica da marina joyce e de quando toda a gente pensava que ela estava sequestrada em casa,0.2026790976524353,0.9999545812606812,NEGATIVO
995004463780974592,"Por favor, tomaos unos minutos, respirad hondo y adentraos en esta historia. ¡Mucha fuerza par Marina y para sus pa… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994912807991889920,Sei uma pizza?? ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
994928614222303232,"@gazetadopovo O que a imprensa não faz para vender noticias? Bolsonaro não foi condenado, tampouco foi excluído dos… ",0.00018966714560519904,0.9999545812606812,NEGATIVO
997196404371140608,NAO FOI ISSO ,0.9999040365219116,4.539787187241018e-05,POSITIVO
994914488330670080,"@Rconstantino E a bagunça do povo do Boulos em Curitiba, tbm não é crime ambiental? Sujeira nas ruas, som alto. xingamentos, urina e fezes.",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996092961661255680,"“QUEM NUNCA DEU UM TAPA NO BUMBUM DO FILHO?”, DIZ BOLSONARO SOBRE ERNESTO GEISEL ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
996042387997822977,"CNT/MDA: Lula, preso, tem 32,4% e Ciro Gomes ultrapassa Alckmin com 5,4% ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994980514569342976,As delações premiadas são uma invenção do Ministério Público para desestabilizar o Lula! ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996444558211854336,"""eu também não gosto do bolsonaro, mas vou votar nele pq..."" ",0.9994810223579407,4.539787187241018e-05,POSITIVO
994961991826583552,mano agora o gênero sexual da pessoa é problema do lula? wtf?,4.539787187241018e-05,0.9999545812606812,NEGATIVO
996048824773894149,"@RenovaMidia Se Todas as Delações d Corruptos fosse Bem Apuradas,os Brasileiros iriam se surpreender,e vê q o Brasi… ",4.539787187241018e-05,0.9999545812606812,NEGATIVO
994991762245603328,NXT is a good time ,4.539787187241018e-05,0.9999545812606812,NEGATIVO
